(0.02332274922142096, (0.0033763321634460476+0j)) (0.02652673238236457, (0.00016951566430170904+0j)) (-0.0032039831723086535, (0.0033790649956939554+0j)) 5.644621705869213e-05
(0.02332274922142096, (0.0033763321634460476+0j)) (0.02628591546509415, (0.0001473764342311516+0j)) (-0.0029631662480533124, (0.003388655661274767+0j)) 3.9766684494679794e-05
(0.02332274922142096, (0.0033763321634460476+0j)) (0.026444591441191732, (0.0001440812762686914+0j)) (-0.003121842226246372, (0.003393788697130995+0j)) 4.0358285332331434e-05
(0.02332274922142096, (0.0033763321634460476+0j)) (0.026263849931769074, (0.00018985935622238269+0j)) (-0.0029411007097223775, (0.0034050767582868235+0j)) 4.345500565250404e-05
(0.02332274922142096, (0.0033763321634460476+0j)) (0.026254884355701506, (0.00017264831376404997+0j)) (-0.0029321351504622726, (0.0033864591958797123+0j)) 4.5169999793870375e-05
(0.02332274922142096, (0.0033763321634460476+0j)) (0.026224366856738925, (0.00019488029483160174+0j)) (-0.0029016176413279027, (0.0033822004836634705+0j)) 4.6490862587234005e-05
(0.02332274922142096, (0.0033763321634460476+0j)) (0.026308296620845793, (0.00018535047479284285+0j)) (-0.0029855473845964296, (0.0034078486636167273+0j)) 4.705219907918945e-05
(0.02332274922142096, (0.0033763321634460476+0j)) (0.026329330189153552, (0.00018949107973850575+0j)) (-0.0030065809567458926, (0.003385974080731815+0j)) 4.5107994083082303e-05
(0.02332274922142096, (0.0033763321634460476+0j)) (0.026454383462667465, (0.00019751227285812425+0j)) (-0.003131634241552092, (0.0034170107939021426+0j)) 4.34420071542263e-05
(0.02332274922142096, (0.0033763321634460476+0j)) (0.02631280142813921, (0.00016337348364351106+0j)) (-0.002990052209701389, (0.0033977787184781864+0j)) 4.581569373840466e-05
(0.02332274922142096, (0.0033763321634460476+0j)) (0.02629610675573349, (0.0001833286013753748+0j)) (-0.002973357522394508, (0.003381797574220552+0j)) 4.281367000658065e-05
(0.02332274922142096, (0.0033763321634460476+0j)) (0.026381449648179112, (0.00014240470169881293+0j)) (-0.0030587004365515897, (0.0033690254971128143+0j)) 4.279369386495091e-05
(0.02332274922142096, (0.0033763321634460476+0j)) (0.02641631735023111, (0.00017021453965468118+0j)) (-0.0030935681167757138, (0.0034121434042592245+0j)) 4.2533149098744616e-05
(0.02332274922142096, (0.0033763321634460476+0j)) (0.026204973281361163, (0.00016721823368219446+0j)) (-0.002882224058557767, (0.0033844880350094126+0j)) 4.171834370936267e-05
(0.02332274922142096, (0.0033763321634460476+0j)) (0.026334269437007608, (0.0001638289768282717+0j)) (-0.003011520232597832, (0.003376602376642967+0j)) 4.229817568557337e-05
(0.02332274922142096, (0.0033763321634460476+0j)) (0.026317960016429425, (0.00017622299332405148+0j)) (-0.0029952107985300245, (0.00338706964935557+0j)) 4.1019637137651443e-05
(0.02332274922142096, (0.0033763321634460476+0j)) (0.02616221410781145, (0.00017400664252119476+0j)) (-0.0028394648949615657, (0.003370997419147049+0j)) 4.449628613656387e-05
(0.02332274922142096, (0.0033763321634460476+0j)) (0.026387375649996103, (0.00015915784061992422+0j)) (-0.003064626405015588, (0.003367924092898891+0j)) 4.3591375288087875e-05
(0.02332274922142096, (0.0033763321634460476+0j)) (0.026440727700479328, (0.00014958263618154185+0j)) (-0.003117978489375673, (0.0033524902255105105+0j)) 4.2602212488418445e-05
(0.02332274922142096, (0.0033763321634460476+0j)) (0.02641515893768519, (0.00016889867750207574+0j)) (-0.0030924097071401775, (0.003376150245265586+0j)) 4.1922336095012724e-05
(0.02332274922142096, (0.0033763321634460476+0j)) (0.02644185116328299, (0.0001915923520689419+0j)) (-0.003119101947755553, (0.003374931368084363+0j)) 4.1955547203542665e-05
(0.02332274922142096, (0.0033763321634460476+0j)) (0.02637074823025614, (0.00014593210980693547+0j)) (-0.003047999032656662, (0.0033923125465397472+0j)) 4.241136775817722e-05
(0.02332274922142096, (0.0033763321634460476+0j)) (0.02641617979388684, (0.00017186986506470794+0j)) (-0.003093430567649193, (0.003363761794781081+0j)) 4.176266156719066e-05
(0.02332274922142096, (0.0033763321634460476+0j)) (0.026364567023701966, (0.00015782298108410814+0j)) (-0.0030418178075924517, (0.0033945704124922244+0j)) 4.058835838804953e-05
(0.02332274922142096, (0.0033763321634460476+0j)) (0.026344778866507112, (0.00016487356332596485+0j)) (-0.003022029634565115, (0.0033952123274107286+0j)) 4.140708551858552e-05
(0.02332274922142096, (0.0033763321634460476+0j)) (0.02633808488678187, (0.0001662370299396708+0j)) (-0.0030153356814407745, (0.00336660626440612+0j)) 4.327820352045819e-05
(0.02332274922142096, (0.0033763321634460476+0j)) (0.026302156358025967, (0.00016100588322374003+0j)) (-0.0029794071490177884, (0.0033702626422284767+0j)) 4.2407398723298684e-05
(0.02332274922142096, (0.0033763321634460476+0j)) (0.02628578728809953, (0.00014630274907052727+0j)) (-0.0029630380761809646, (0.0033712247534422976+0j)) 4.124139741179533e-05
(0.02332274922142096, (0.0033763321634460476+0j)) (0.026385959919542075, (0.0001689023088883489+0j)) (-0.00306321069621481, (0.0034149701133924476+0j)) 4.1577288357075304e-05
(0.02332274922142096, (0.0033763321634460476+0j)) (0.026291318783536553, (0.0001870903528299809+0j)) (-0.0029685695751104505, (0.0033626482119441976+0j)) 4.425119186635129e-05
(0.02332274922142096, (0.0033763321634460476+0j)) (0.026429039161652325, (0.0001625252615834621+0j)) (-0.0031062899308744816, (0.0033860349738466136+0j)) 4.352231553639285e-05
(0.02332274922142096, (0.0033763321634460476+0j)) (0.02629770564008504, (0.00017093115964188763+0j)) (-0.002974956442427356, (0.003371229827868531+0j)) 4.16832190239802e-05
(0.02332274922142096, (0.0033763321634460476+0j)) (0.026321671137586235, (0.00014693194620828427+0j)) (-0.0029989219206618145, (0.0033511642779357666+0j)) 4.144008562434465e-05
(0.02332274922142096, (0.0033763321634460476+0j)) (0.026375040017068387, (0.00016998100504487856+0j)) (-0.003052290800726041, (0.0033899471027511252+0j)) 4.2503215809119865e-05
(0.02332274922142096, (0.0033763321634460476+0j)) (0.02630532742291689, (0.00016170540873757327+0j)) (-0.0029825782026164233, (0.0033776413654142217+0j)) 4.070298746228218e-05
(0.02332274922142096, (0.0033763321634460476+0j)) (0.026374253237619997, (0.0001643930944495875+0j)) (-0.003051504006434698, (0.0033688009537519935+0j)) 4.172536137048155e-05
(0.02332274922142096, (0.0033763321634460476+0j)) (0.02624846481066197, (0.0001626660769114343+0j)) (-0.0029257155839004555, (0.0033720249904592788+0j)) 4.142920806771144e-05
(0.02332274922142096, (0.0033763321634460476+0j)) (0.02638424084149301, (0.00016064954749909317+0j)) (-0.003061491625267081, (0.003399422578856443+0j)) 4.105306652490981e-05
(0.02332274922142096, (0.0033763321634460476+0j)) (0.026315879283472895, (0.00016653930716735175+0j)) (-0.002993130073766224, (0.003365711896782513+0j)) 4.224351141601801e-05
(0.02332274922142096, (0.0033763321634460476+0j)) (0.026344424032606183, (0.00017408478868518657+0j)) (-0.0030216748231323438, (0.003386004273567903+0j)) 4.25234466092661e-05
(0.02332274922142096, (0.0033763321634460476+0j)) (0.026365897996351122, (0.00018320174071954397+0j)) (-0.0030431487706955524, (0.0033967392222643087+0j)) 4.216031084069982e-05
(0.02332274922142096, (0.0033763321634460476+0j)) (0.026365676446817816, (0.00016143004182651047+0j)) (-0.003042927226051688, (0.003392566775294032+0j)) 4.146148421568796e-05
(0.02332274922142096, (0.0033763321634460476+0j)) (0.026363615486770867, (0.0001515469624340086+0j)) (-0.0030408662756672127, (0.0033787148602838625+0j)) 4.188362436252646e-05
(0.02332274922142096, (0.0033763321634460476+0j)) (0.026342101416550575, (0.0001770080863502426+0j)) (-0.0030193521918263286, (0.0033790695626775653+0j)) 4.151596294832416e-05
(0.02332274922142096, (0.0033763321634460476+0j)) (0.02635972198098898, (0.00017630924271243447+0j)) (-0.0030369727654615416, (0.003389604071537759+0j)) 4.2324176320107654e-05
(0.02332274922142096, (0.0033763321634460476+0j)) (0.0263128278888762, (0.0001714103281965427+0j)) (-0.0029900786967482417, (0.0033927527530154804+0j)) 4.0722283301874995e-05
(0.02332274922142096, (0.0033763321634460476+0j)) (0.026303797892294825, (0.000172787797055136+0j)) (-0.0029810486647766084, (0.0033738380829524133+0j)) 4.158026786171831e-05
(0.02332274922142096, (0.0033763321634460476+0j)) (0.02638879810180515, (0.00016935057101572718+0j)) (-0.003066048868233338, (0.0033842239111239727+0j)) 4.1352275729877874e-05
(0.02332274922142096, (0.0033763321634460476+0j)) (0.026298897065222263, (0.0001643219256216664+0j)) (-0.002976147856679745, (0.0033756123560848635+0j)) 4.155861824983731e-05
(0.02332274922142096, (0.0033763321634460476+0j)) (0.0263407944701612, (0.00013711332788652648+0j)) (-0.0030180452418280767, (0.0033642212840765003+0j)) 4.1506209527142346e-05
(0.02332274922142096, (0.0033763321634460476+0j)) (0.02636212257388979, (0.00016739247679297813+0j)) (-0.0030393733392993453, (0.003395854242329233+0j)) 4.210020779282786e-05
(0.02332274922142096, (0.0033763321634460476+0j)) (0.02628630020376295, (0.00015632656450309147+0j)) (-0.002963550960528664, (0.003373733042329385+0j)) 4.0883172914618626e-05
(0.02332274922142096, (0.0033763321634460476+0j)) (0.026344134781509636, (0.00017620777004535176+0j)) (-0.0030213855706388132, (0.003401977298743564+0j)) 4.2385894630569965e-05
(0.02332274922142096, (0.0033763321634460476+0j)) (0.026302174390293656, (0.00016389006023405427+0j)) (-0.0029794251827988776, (0.003381023724219984+0j)) 4.086517947143875e-05
(0.02332274922142096, (0.0033763321634460476+0j)) (0.026311838758178056, (0.00016922082427997618+0j)) (-0.0029890895364806055, (0.003367994373702221+0j)) 4.1547478758729994e-05
(0.02332274922142096, (0.0033763321634460476+0j)) (0.026360361461527645, (0.00016623452444171813+0j)) (-0.0030376122581074016, (0.0033847638300751885+0j)) 4.178493327344768e-05
(0.02332274922142096, (0.0033763321634460476+0j)) (0.026291205376386642, (0.00018069001073716713+0j)) (-0.0029684561561443843, (0.003389075823766879+0j)) 4.071034709340893e-05
(0.02332274922142096, (0.0033763321634460476+0j)) (0.02636158179026097, (0.00016418226789717864+0j)) (-0.0030388325845706276, (0.0033852568105837474+0j)) 4.0891256503527984e-05
(0.02332274922142096, (0.0033763321634460476+0j)) (0.026340920810587705, (0.0001681426672812338+0j)) (-0.003018171590170823, (0.00337297796770588+0j)) 4.2299605411244556e-05
(0.02332274922142096, (0.0033763321634460476+0j)) (0.02637573797442019, (0.00016780559851869127+0j)) (-0.003052988772513345, (0.003391657438113037+0j)) 4.1961677197832614e-05
(0.02332274922142096, (0.0033763321634460476+0j)) (0.026335062738507987, (0.0001587288137394863+0j)) (-0.0030123135045869278, (0.003377159041200753+0j)) 4.14872047258541e-05
(0.02332274922142096, (0.0033763321634460476+0j)) (0.026311682092025876, (0.00018511437125475966+0j)) (-0.002988932864391245, (0.0033944653718691966+0j)) 4.200212060823105e-05
(0.02332274922142096, (0.0033763321634460476+0j)) (0.026330077974125742, (0.0001550601462910961+0j)) (-0.003007328755455092, (0.003375790975888273+0j)) 3.98232696170453e-05
(0.02332274922142096, (0.0033763321634460476+0j)) (0.026434998323209585, (0.0001717419578084665+0j)) (-0.003112249105470255, (0.00338903776557013+0j)) 4.16469520132523e-05
(0.02332274922142096, (0.0033763321634460476+0j)) (0.026310563948005437, (0.00015874513119134252+0j)) (-0.002987814715190325, (0.003371198873868508+0j)) 4.1464641981292516e-05
(0.02332274922142096, (0.0033763321634460476+0j)) (0.026358622749336064, (0.0001704333584284074+0j)) (-0.0030358735267072916, (0.0033901696163414524+0j)) 4.1068571590585634e-05
(0.02332274922142096, (0.0033763321634460476+0j)) (0.0263627651007846, (0.00016772031644280897+0j)) (-0.003040015889098868, (0.0033827690731229043+0j)) 3.995102088083513e-05
(0.02332274922142096, (0.0033763321634460476+0j)) (0.026379185259342193, (0.000162482572972775+0j)) (-0.0030564360375283286, (0.003387440082470596+0j)) 4.125391933484934e-05
