(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.2504962145537138, (0.23365919001128552+0j)) (0.2506030319929123, (0.23368575564750177+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.14664141936018132, (0.1630354691347793+0j)) (-0.1465345995426178, (0.16302949349044704+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.23740408870880492, (0.08732839103486882+0j)) (-0.23729726684093475, (0.08731330578056266+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.237828549021855, (0.12520121290451036+0j)) (-0.23772172924876214, (0.12517914523970727+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.18956091690063476, (0.060896792742938695+0j)) (-0.18945409256219864, (0.06090594700786345+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.02639922716561705, (0.05075085908644058+0j)) (-0.026292400911450384, (0.05076900523465062+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.15448162696936923, (0.07091330417324343+0j)) (-0.15437480187416078, (0.07093829470755686+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.10238481741561554, (0.048262453831105445+0j)) (-0.10227799391746521, (0.04828554044069616+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.07399967125616967, (0.056432653544382524+0j)) (-0.07389284820854664, (0.056455037853382566+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.017706700998824088, (0.035299600624473626+0j)) (-0.017599877595901488, (0.035300221734244575+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.07264801714278292, (0.0426907338270148+0j)) (-0.07254119181632995, (0.04271318714821161+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.03388218565611169, (0.021336789103402743+0j)) (0.0339890094678849, (0.02134325189265339+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.0059211902288952845, (0.016891530829975188+0j)) (0.006028013676404953, (0.016867435424449302+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.031773058732273055, (0.029782718929800292+0j)) (0.031879883036017416, (0.029798218257287082+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.005465132257668302, (0.0168071015114214+0j)) (-0.005358309607952833, (0.016814393461918556+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.01110508752206806, (0.016709021986300213+0j)) (0.011211911261081696, (0.016707961431217465+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.003311673967866227, (0.018886442044816862+0j)) (-0.0032048502871766687, (0.018872030674314477+0j))
