(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.09506313175114338, (0.35613797730120694+0j)) (0.09516994944214821, (0.3561219015189001+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.04386183043196797, (0.22057041796233176+0j)) (-0.04375501143932343, (0.2205860553142121+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.07482644049730151, (0.11455515597708767+0j)) (-0.0747196201980114, (0.11455014650351023+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.0949107683408074, (0.09852521400702373+0j)) (0.09501759523153305, (0.09851543863232803+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.07089463813137263, (0.09359983788065353+0j)) (-0.07078780946135521, (0.09359089065231908+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.015442602139664814, (0.13270483598778984+0j)) (0.015549428924918176, (0.1327056073005773+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.022243935320526362, (0.05832939693908655+0j)) (0.022350758761167527, (0.05833369599299135+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.012575015794252976, (0.056646847105457816+0j)) (0.01268183955270797, (0.056642913410241816+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.06855090514058247, (0.043624765195831694+0j)) (0.06865772943198681, (0.04362533353156982+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.10335247668623924, (0.10150716607688515+0j)) (-0.1032456495165825, (0.10150649219308137+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.03229430496506393, (0.06859949571620041+0j)) (-0.032187479108572004, (0.06859078394124321+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.009357715926598757, (0.05346976101945313+0j)) (-0.00925089044868946, (0.05347374748870196+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.025697912309318782, (0.038351315906189544+0j)) (-0.025591088771820068, (0.038378827415455646+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.01997846127813682, (0.04114481190483064+0j)) (-0.019871637195348738, (0.041154278754411355+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.03667536070430651, (0.050599811685411646+0j)) (0.036782185167074204, (0.05061067095755077+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.01586275771970395, (0.03838593973126414+0j)) (0.015969581484794618, (0.03839534162818908+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.007731148938182742, (0.029066812787504198+0j)) (-0.007624325722455978, (0.02908396637794302+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.002849796019727364, (0.01853416522685331+0j)) (0.002956619992852211, (0.018531843169408983+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.01172289119794732, (0.018098334936303823+0j)) (-0.011616067111492157, (0.018102765925290684+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.011530594183015637, (0.01909270326280436+0j)) (0.01163741847872734, (0.019086112598012635+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.004685280550504103, (0.01818333360548098+0j)) (-0.004578458055853844, (0.01815693035090422+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.0038407269057352095, (0.015296633590443592+0j)) (-0.0037339033582247795, (0.01527719752308506+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.020964249046868645, (0.013958695146510484+0j)) (-0.020857425041496753, (0.013949365306438062+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.010350990601931698, (0.007395153670445765+0j)) (0.010457814432680608, (0.007387539493882798+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.014073484856984578, (0.01379490484632466+0j)) (0.014180308520793914, (0.013812160940173394+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.026725910727545852, (0.023311737525442872+0j)) (-0.026619086794555186, (0.023304140094486475+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.005750062970677391, (0.013746379123141493+0j)) (-0.005643239186145365, (0.013738980609693438+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.010640434500819538, (0.009763762378709339+0j)) (-0.010533610501326621, (0.00975029688125683+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.011027489522937686, (0.008382497468711636+0j)) (-0.010920665528625249, (0.0083688964840787+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.0030079590334789828, (0.005558922301130428+0j)) (-0.0029011351745575668, (0.005546618339842707+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.0024246470003272407, (0.004129780687064788+0j)) (0.0025314708314836025, (0.004123523412076588+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.0009274149343254976, (0.006646553507371568+0j)) (-0.0008205913528800011, (0.006654814673279272+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.008369804957823362, (0.003560759140237188+0j)) (0.008476628446951509, (0.0035553383844135356+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.00018244784688431536, (0.0051028861527628285+0j)) (0.00028927160601597277, (0.005078040239597046+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.002279350481403526, (0.004388024327385533+0j)) (-0.002172526717185974, (0.0043711183689468915+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.0027855808851018084, (0.0031848200190267547+0j)) (-0.002678757106885314, (0.0031634305512897396+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.004051785729418043, (0.002470711745945094+0j)) (-0.0039449621215462685, (0.0024580157852308548+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.001571875817666296, (0.00396401415158243+0j)) (-0.0014650522135198115, (0.003959596609825088+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.0005115629637293751, (0.0019568079825595993+0j)) (-0.0004047394003719091, (0.001948662386709357+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.0018213398863736075, (0.0014019902622014438+0j)) (0.0019281635908409954, (0.0013989182045598442+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.0029499944825074637, (0.0029287634564125337+0j)) (0.003056818134151399, (0.0029224254980472248+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.004721952616208, (0.003448709465974595+0j)) (0.004828776204958558, (0.0034392416015086276+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.0007710155888344161, (0.004808079749103765+0j)) (0.0008778393901884556, (0.004807442401168871+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.0017623003082408103, (0.0038028102864476835+0j)) (0.0018691239831387066, (0.003804430043301332+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.0016244331331690773, (0.0021799613311742536+0j)) (0.0017312568174675106, (0.002180969873388109+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.0013524278006952955, (0.0017286031694904167+0j)) (0.001459251577965915, (0.0017292334132285843+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.00017727421096060426, (0.0012484884880641558+0j)) (-7.045051362365484e-05, (0.0012671567947335994+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.00039467609595158137, (0.0006190726425364777+0j)) (-0.0002878524020779878, (0.0006190326814298911+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.00034626713885518254, (0.00020644297759214+0j)) (-0.0002394434594316408, (0.00020042190128751453+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.0004492435621577897, (0.00023551087681430074+0j)) (0.0005560672455467284, (0.0002446664737759406+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.0005250899624079466, (0.0010459697862843231+0j)) (0.0006319136722013354, (0.0010389299713406302+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.00019104889062873553, (0.00021804812695721764+0j)) (0.0002978725912980735, (0.00020944378711790871+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.0001077124332805397, (0.00032689482338139295+0j)) (0.00021453614159690915, (0.0003291234479527013+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.0002271928026166279, (0.00018286686030331452+0j)) (-0.00012036910897586495, (0.0001827329271659211+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.00036757404863965346, (0.0003288897389094969+0j)) (0.00047439775185193866, (0.00031294865090394084+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (8.960133735672571e-05, (0.0010960206282718892+0j)) (1.7222391441464422e-05, (0.0011026985731948248+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.0010083721587143372, (0.0005404010217082268+0j)) (0.0011151958657428622, (0.000543285262148869+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.0005729561496264069, (0.0003061665216674042+0j)) (0.000679779845289886, (0.00029870372158200713+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (1.9632002280559392e-05, (0.0001510304809889573+0j)) (8.719169651158154e-05, (0.00014640932787900713+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (2.7198531744943466e-05, (9.701318994981117e-05+0j)) (7.962516580664669e-05, (0.00010071995523890556+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.00011612287994648796, (0.00015025093811645872+0j)) (-9.299178491346539e-06, (0.0001510966071058091+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.00035225400764466033, (0.00026526832713123+0j)) (-0.0002454303056001663, (0.00026611150648020974+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (8.359356422442942e-05, (0.00011707394296402707+0j)) (2.32301314608776e-05, (0.00011026939903536329+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.00020473937585484237, (7.026684865814587e-05+0j)) (-9.791568092259695e-05, (7.877091307781151e-05+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.00019667319504151237, (8.140174935843154e-05+0j)) (-8.984949707519263e-05, (9.782992678084113e-05+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-2.737856702879071e-06, (0.0003389784594251006+0j)) (0.00010956153608276508, (0.00031055063564193436+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.00015575919506227365, (0.00022644968003818097+0j)) (-4.893550183624029e-05, (0.0002136993753905003+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.00010412299755262211, (0.00015069594943953134+0j)) (2.7007062744814903e-06, (0.00012993143693709383+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.0001378001729717653, (8.840276079902236e-05+0j)) (-3.0976470734458415e-05, (6.43609697578058e-05+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.00023837275014375336, (0.00010121628169726175+0j)) (-0.00013154905155533925, (9.86260328977166e-05+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.0001615429088269593, (0.0002971484733718489+0j)) (-5.47192171216011e-05, (0.00030367031625778463+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.00012635483626945642, (9.156309759949835e-05+0j)) (-1.9531136727891863e-05, (8.311980736276668e-05+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.00037329467367817415, (0.00029044874013127436+0j)) (-0.0002664709675591439, (0.00028684278941961056+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.00013346210168674587, (0.00014098102384633326+0j)) (-2.663840597961098e-05, (0.0001279771406052287+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.00012700002120254793, (0.00012614332225244793+0j)) (-2.0176319871097804e-05, (0.00011757747669339266+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.00018478649248208966, (0.00014070191454592344+0j)) (-7.796279643662274e-05, (0.0001360246731685141+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.00013598745875788155, (9.978338266086139e-05+0j)) (-2.9163765022531152e-05, (9.542642479546998e-05+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.00015151375289133284, (7.737343987955191e-05+0j)) (-4.4690056005492806e-05, (7.140234667332379e-05+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.00014184855610437807, (8.86347017218361e-05+0j)) (-3.5024856333620844e-05, (8.682258446999338e-05+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.00010302225618215743, (8.237528596006842e-05+0j)) (3.8014394231140616e-06, (8.177617065532529e-05+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (8.647024174570106e-05, (6.559121286091188e-05+0j)) (2.0353456027805805e-05, (6.272128388800566e-05+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (8.894113304631901e-05, (4.972090120812293e-05+0j)) (1.788256282452494e-05, (3.7925667007864746e-05+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.00010205161147314357, (4.866728381749282e-05+0j)) (4.772084081196226e-06, (2.1622784305065582e-05+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.00011395097558670386, (5.159826448101764e-05+0j)) (-7.1272793138632555e-06, (1.1239789685185939e-05+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.00011264670492619189, (5.211364778851693e-05+0j)) (-5.823006118589546e-06, (9.982418223709523e-06+0j))
