(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.0504147203527391, (0.3282913772839101+0j)) (0.050521533131599426, (0.32826669527471164+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.1918437076434493, (0.2028791981534088+0j)) (-0.1917368792295456, (0.20287133888205877+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.06487630507722497, (0.10773094579240534+0j)) (-0.06476947949081659, (0.10772433685967918+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.04903309961408377, (0.12254119867304922+0j)) (-0.04892627811431885, (0.12255560192446964+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.0996799471983686, (0.09935797200684825+0j)) (-0.09957312035560607, (0.09935201260067993+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.03547197963763028, (0.05256320462403346+0j)) (0.035578803956508635, (0.05255819515045601+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.007736030156258494, (0.06363321159530837+0j)) (-0.00762920518219471, (0.06362089088841408+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.1542236890834756, (0.06115168320240452+0j)) (-0.15411686331778765, (0.061148585772631756+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.1631278513809666, (0.06053319995447503+0j)) (-0.1630210257470608, (0.060537080875658206+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.05349583238665946, (0.06725571457790237+0j)) (0.053602656066417696, (0.06724364556254925+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.0033255334083078197, (0.041357954044790396+0j)) (-0.003218706250190735, (0.04136217596741645+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.035152655066573064, (0.06872966083839435+0j)) (0.0352594778239727, (0.06874794501099793+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.013542547876946628, (0.036296498045008806+0j)) (0.013649370089173317, (0.03628809479516657+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.07645996763231233, (0.041930828349735584+0j)) (0.07656678914092481, (0.04193119776796536+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.04093271899095271, (0.04325580975372475+0j)) (0.04103954342007637, (0.04326152152789288+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.026088481234037317, (0.03767762290084247+0j)) (-0.025981658300384878, (0.037667957133753406+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.016727422932424817, (0.04150968344870507+0j)) (0.01683424496650696, (0.04151649941802155+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.0010487438642885537, (0.033813997392038664+0j)) (0.0011555669456720353, (0.03381636207466335+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.023319182445062325, (0.04401851225474373+0j)) (-0.02321235753595829, (0.044023404001632564+0j))
