(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.28775279319938274, (0.4831964789215727+0j)) (-0.28764597499370576, (0.4832064491542358+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.25613782147318126, (0.384969064722243+0j)) (-0.25603100603818896, (0.38498098353457966+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.3123795316275209, (0.34941005130964453+0j)) (-0.3122727131098509, (0.34942268460119474+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.3648241597362794, (0.3468313983986366+0j)) (-0.36471734711527826, (0.34684445388244944+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.2669509082995355, (0.3581701510427645+0j)) (-0.26684409630298617, (0.35818210233142905+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.49802646595053374, (0.30704260308863757+0j)) (-0.4979196510761976, (0.3070575746757961+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.07851074968744069, (0.15847535426821824+0j)) (-0.07840392512083054, (0.15846239621338906+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.07145371565409005, (0.0916043380323688+0j)) (-0.07134688794612884, (0.09159209445675325+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.1178594245618442, (0.07780178501082541+0j)) (-0.11775259810686112, (0.07778742235481487+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.1001804636416491, (0.08342355915528067+0j)) (-0.10007364022731781, (0.08340779189808877+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.03308710099663585, (0.055147918429734384+0j)) (0.03319392666220665, (0.055147532773340655+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.11506519073504023, (0.0586474457372217+0j)) (0.11517201642692089, (0.058638275234132994+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.04282953113759868, (0.03671217474433038+0j)) (0.04293635492026806, (0.0366987904376976+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.0031884842646541073, (0.04699808543358701+0j)) (0.003295307278633118, (0.046984583400265616+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.0008007196926046163, (0.027013024019963562+0j)) (0.0009075434058904648, (0.026982122793973662+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.0013592048360733316, (0.023509950703424463+0j)) (0.0014660292863845825, (0.0235073668055865+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.14532398787338752, (0.05322603023815944+0j)) (0.14543081152439116, (0.053209666228442504+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.0007565542770316824, (0.017528476870311675+0j)) (0.0008633781522512436, (0.017545285399766637+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.11002635870315135, (0.08235793776538355+0j)) (-0.10991952927410603, (0.08236879297798169+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.03307535377657041, (0.028121800360318586+0j)) (0.0331821776330471, (0.028120497247661892+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.007911388572538272, (0.03282019943104674+0j)) (0.008018211990594864, (0.03281381986238632+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.002539197292178869, (0.03382347439047185+0j)) (-0.0024323728680610657, (0.0338339622146107+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.14554794301558285, (0.08356310181715361+0j)) (0.14565476895868779, (0.08357768368837742+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.027516421809094027, (0.07358364587697444+0j)) (-0.027409595638513563, (0.07358582179094325+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.06310037185624241, (0.1327544841740558+0j)) (0.06320719566941262, (0.1327551499387776+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.0032311592041514813, (0.029038848639418094+0j)) (0.003337982662022114, (0.029056724828152528+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.03943873507992976, (0.027943974197171637+0j)) (-0.03933191126585007, (0.027944891653434605+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.018799516740371475, (0.013242158760476222+0j)) (0.01890633995272219, (0.013246330953725186+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.01284242177271517, (0.007764659687799016+0j)) (-0.012735598206520081, (0.0077519203407404825+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.013958676607813686, (0.013062865073262622+0j)) (0.014065499871969223, (0.013065589025264621+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.01639775912486948, (0.015173273273828433+0j)) (-0.016290934257209302, (0.015166863258610613+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.07027045529847965, (0.07754997980250938+0j)) (0.07037727922201156, (0.07756456979281519+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.017555767091340387, (0.026667488069808235+0j)) (0.01766259169578552, (0.02668546777683783+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.02628796797711402, (0.014328033200355417+0j)) (0.026394791439175606, (0.01434335289315355+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.09306079837796279, (0.02940993128100201+0j)) (0.09316762219369411, (0.029426544952489617+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.03487058528632042, (0.029787446265279172+0j)) (0.03497740849852562, (0.029804039639061846+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.008896585054171737, (0.005267629937637878+0j)) (-0.008789761202875526, (0.005260703853272138+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.001181098159024259, (0.0029204713365048062+0j)) (-0.0010742745010647924, (0.002908856989742181+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.011105442223684803, (0.009544205149105521+0j)) (0.011212265448644758, (0.009538595878347305+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.006071451077470556, (0.005946713505972513+0j)) (-0.005964627384208143, (0.005932918678257467+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.034284989601233974, (0.03829180709486717+0j)) (-0.03417816656827927, (0.03830161088634977+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.007125112058070954, (0.007914013752793915+0j)) (-0.007018288196995855, (0.007910300287676433+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.02252116468269378, (0.0095310157004401+0j)) (0.0226279882658273, (0.009532070166211366+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.025507930663297883, (0.021801884624924533+0j)) (-0.02540110756456852, (0.021803230362761588+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.13686977014283183, (0.0623082017745323+0j)) (-0.13676294547319412, (0.06230575793085837+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.0004150977989193052, (0.004625710959592824+0j)) (0.0005219214409589767, (0.004619775403227811+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.004421678641927429, (0.00968421770284766+0j)) (0.004528501957654953, (0.009679245780024338+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.019371955245544085, (0.01746601271315106+0j)) (0.01947877902863547, (0.017473256964041624+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.0026442276384914293, (0.004230317756810731+0j)) (0.0027510515004396437, (0.004235622308273642+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.00277727135058376, (0.005281449122598844+0j)) (-0.00267044774396345, (0.005275013227807233+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.006694858980619756, (0.004266817597263758+0j)) (-0.006588035272434354, (0.004274673823958051+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.0025002918641548605, (0.006133226579388136+0j)) (0.0026071154940873384, (0.006124256008693025+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.004109292629000266, (0.006864659958515304+0j)) (-0.004002469275146723, (0.006866353801991957+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.009048426638008096, (0.0074069816505528095+0j)) (-0.008941603170474991, (0.007407608342192614+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.02316603366105119, (0.01993010943705851+0j)) (0.023272856645286083, (0.019923340152463376+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.03424227191996761, (0.02742095511508273+0j)) (0.03434909520670772, (0.027419901664196708+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.008171120952523779, (0.00848689922147681+0j)) (0.008277944582514464, (0.008490442693315477+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.0249991605222458, (0.012153730869316464+0j)) (-0.024892337258905172, (0.01216225793515879+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.011574964597821235, (0.007102315129279949+0j)) (-0.011468141135759651, (0.007110830016499315+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.0037166375160741154, (0.0022814889289209245+0j)) (0.0038234612802043556, (0.0022957541559477912+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.00659005081403302, (0.003684439399426352+0j)) (0.006696874377317727, (0.003685159967951471+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.0036213569944084155, (0.00370883115144426+0j)) (0.0037281806040555237, (0.0037181264854182976+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.004066633361857384, (0.004173384977965653+0j)) (-0.003959809632971883, (0.004178822479395875+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.0023516500778496268, (0.0031987820490861855+0j)) (-0.0022448263684636915, (0.003197544903970523+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.004938894095714204, (0.005053804779907122+0j)) (-0.004832070400705561, (0.0050455659414748435+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.006369210615113843, (0.0040010455381833876+0j)) (0.006476034300401807, (0.0039969070898688746+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.006916362100164406, (0.004342889335811412+0j)) (0.007023185793310404, (0.004358540388642575+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.007791678014473291, (0.007356714891729019+0j)) (-0.007684854248538613, (0.007375315708529561+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.015129703858692665, (0.0108629186218114+0j)) (-0.0150228805616498, (0.01087052417184977+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.01101335909520276, (0.011816094785921038+0j)) (0.01112018264643848, (0.011808335988210425+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.0005007487496332032, (0.0018850114481134452+0j)) (0.0006075723797548563, (0.0018978842525819127+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.03576173792849295, (0.021971443532852297+0j)) (0.03586856134980917, (0.02196970604931004+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.0017803599471080814, (0.0014988224933545034+0j)) (0.001887183649232611, (0.0014935166732850341+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.03244632715953048, (0.014384388763216464+0j)) (0.03255315062403679, (0.014375264944849109+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.0033319271428626962, (0.0029177105949126157+0j)) (-0.003225103500299156, (0.0029268676507717977+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.0024394570708973335, (0.002387849410212127+0j)) (0.002546280742622912, (0.0024025378443868453+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.0038269765243167057, (0.001977105180049911+0j)) (0.0039338002111762764, (0.0019755824715979734+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.003784383060352411, (0.0018374598879064028+0j)) (0.003891206714324653, (0.0018377196985295443+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.003527150111505762, (0.002854743562112288+0j)) (-0.003420326505089179, (0.002855159918784725+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.0017675853425171226, (0.00121927133728041+0j)) (0.0018744089929386973, (0.0012191594461819673+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.005640031312650535, (0.0022199868829741315+0j)) (0.005746854912984418, (0.0022210291701224376+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.005446924753778148, (0.0017906951174868231+0j)) (0.005553748401813209, (0.0017897587589861357+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.0007326604641857557, (0.001131850898183441+0j)) (0.0008394841608824208, (0.0011223505573895807+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.00398415233445121, (0.003036382395409578+0j)) (0.004090975952334702, (0.00302871163899411+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.002097565508913249, (0.0013912456720951948+0j)) (0.002204389138612896, (0.0013881309892732358+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.004021451024207636, (0.001920342394483647+0j)) (-0.0039146273089572785, (0.0019452541483298055+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.0009368850217724684, (0.003296418323075901+0j)) (0.0010437086969614028, (0.003303805672786243+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.0041674224737798795, (0.0022706398056342707+0j)) (-0.004060598755255341, (0.0022828816052006353+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.01051163919980172, (0.006590113201592426+0j)) (-0.010404815482906997, (0.006604284044291354+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.003154499179800041, (0.004903706804026431+0j)) (-0.0030476755425333977, (0.004905072839568418+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.013588132136967032, (0.006149383045072129+0j)) (0.013694955757819116, (0.00614065706172146+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.0022759953198255973, (0.0020057783523414544+0j)) (0.0023828190442873164, (0.0020065470010551334+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.0006990242993924767, (0.000987596821843926+0j)) (0.0008058480112813413, (0.0009966328526374454+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.004438296639593318, (0.004665168683097203+0j)) (-0.0043314729612320664, (0.004682428836486925+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.005048161859624088, (0.0040899088903797775+0j)) (-0.004941338198259473, (0.004108259284245709+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.019964148216124158, (0.01632077357565451+0j)) (-0.01985732474923134, (0.016339706259930708+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.002789878554220195, (0.0039034967980461958+0j)) (-0.0026830548169091343, (0.003915579260628837+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.0007456828302238136, (0.0005121066553349947+0j)) (-0.0006388591346913017, (0.0005333989478096434+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.00168595575276413, (0.001314483430997854+0j)) (-0.0015791320603166241, (0.0013292727193939579+0j))
