(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.02209132550098002, (0.03780629411195333+0j)) (-0.02198450231552124, (0.037789321171088415+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.05469959261082113, (0.025593609573544406+0j)) (0.05480641621351242, (0.025605700916372955+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.005958832520525903, (0.011891346497189401+0j)) (0.006065655864775181, (0.011912778843828088+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.024968954408192075, (0.010203157961130296+0j)) (-0.024862131103873253, (0.010196874806568305+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.0032938323900452817, (0.004000662165281467+0j)) (0.0034006559788249432, (0.0040053298762521075+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.0030141766698798165, (0.020489838948289124+0j)) (-0.0029073528572916983, (0.020510426910402602+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-5.3130730986595156e-05, (0.002192504805380184+0j)) (0.0001599545631906949, (0.0021827405944221958+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.004604356172611006, (0.005249764912641156+0j)) (-0.004497532699257135, (0.00525462570552997+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.00023523976159049197, (0.0017389694611209784+0j)) (0.00034206349484156815, (0.001742194385852854+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.001795567446242785, (0.002372790796643694+0j)) (-0.0016887436807155609, (0.0023675557648201785+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.00031609572991146706, (0.0010711492161142849+0j)) (0.000422919481061399, (0.0010560563501687778+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.0012660593075415818, (0.0018441743686982176+0j)) (0.001372883097443264, (0.0018519476285235967+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-2.9981099476572128e-05, (0.001080403574096489+0j)) (0.00013680475414730607, (0.001085812405018493+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (9.776735358173028e-06, (0.0017212296475915606+0j)) (9.704700764268636e-05, (0.0017372825949803956+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.00039180415187729524, (0.002144371842787469+0j)) (0.0004986279401928186, (0.002144878777968169+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.0022434620116837324, (0.0014286360743521543+0j)) (-0.0021366383298300207, (0.0014118996017497027+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.0007026214962243103, (0.0005533644046849574+0j)) (-0.000595797807443887, (0.0005536697582835423+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.004431936913519167, (0.001509060402001364+0j)) (-0.0043251131679862736, (0.0015135686491276248+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.0012540946198132587, (0.0005093237131280335+0j)) (-0.0011472709293011577, (0.0005062235558511673+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.0005046196363327908, (0.000474090956905445+0j)) (-0.0003977959433104843, (0.00046842250565128335+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.0007315540466806852, (0.000499531117098303+0j)) (-0.0006247303455602377, (0.00046986024917897824+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.0003473470479657408, (0.0011654696062818935+0j)) (-0.00024052331293933094, (0.001182028347105526+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.0011798366657167208, (0.0007556952892638325+0j)) (-0.0010730129922740161, (0.0007286157405308365+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.0007892056980635971, (0.000822964103473056+0j)) (-0.0006823819617275148, (0.0008426112035325624+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (7.649694714928046e-06, (0.0004742011036698701+0j)) (9.917400218546391e-05, (0.0004839832971258225+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.0009896784904121886, (0.0005345025720850439+0j)) (-0.0008828547839075327, (0.0005158049606041033+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.00025360406935214994, (0.0003226539350872958+0j)) (-0.00014678036980330945, (0.0003030178719048466+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (-0.0004704985948046669, (0.00047125907820049704+0j)) (0.000577322274184553, (0.00045947832197258556+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.00029975739317160334, (0.00035937042182531786+0j)) (-0.00019293368188664318, (0.00032852644170636137+0j))
(0.00010682369838459065, (5.331141852812582e-05+0j)) (0.0004322268817049917, (0.0002588782766091205+0j)) (-0.000325403185095638, (0.00024528614050692835+0j))
